Time,Power
03-16-07:57:51,110.25
03-16-07:58:11,87
03-16-07:58:31,69.75
03-16-07:58:51,56.25
03-16-07:59:11,46.5
03-16-07:59:31,39
03-16-07:59:51,33.75
03-16-08:00:11,29.25
03-16-08:00:32,26.25
03-16-08:00:52,24
03-16-08:01:11,32.25
03-16-08:01:31,37.5
03-16-08:01:51,41.25
03-16-08:02:12,44
03-16-08:02:31,46
03-16-08:02:52,47.25
03-16-08:03:15,47.75
03-16-08:03:32,47.75
03-16-08:03:52,47.5
03-16-08:04:12,47.5
03-16-08:04:32,47.25
03-16-08:04:52,47.25
03-16-08:05:12,47.25
03-16-08:05:32,47.25
03-16-08:05:52,47.25
03-16-08:06:12,47.25
03-16-08:06:32,47.25
03-16-08:06:52,47
03-16-08:07:12,91
03-16-08:07:32,122
03-16-08:07:52,145
03-16-08:08:12,162.75
03-16-08:08:32,176
03-16-08:08:52,186.25
03-16-08:09:12,186.25
03-16-08:09:32,186.25
03-16-08:09:52,186
03-16-08:10:12,185.75
03-16-08:10:32,185
03-16-08:10:52,184.75
03-16-08:11:12,183.75
03-16-08:11:32,141.75
03-16-08:11:52,110.25
03-16-08:12:12,87
03-16-08:12:32,69.75
03-16-08:12:52,56.25
03-16-08:13:12,46.5
03-16-08:13:32,39
03-16-08:13:52,34
03-16-08:14:12,30
03-16-08:14:32,27
03-16-08:14:52,24.75
03-16-08:15:12,22.5
03-16-08:15:32,21
03-16-08:15:52,20.25
03-16-08:16:12,19.5
03-16-08:16:32,18.75
03-16-08:16:52,18
03-16-08:17:12,27
03-16-08:17:32,33.5
03-16-08:17:53,38.25
03-16-08:18:13,41.75
03-16-08:18:32,43.75
03-16-08:18:52,45
03-16-08:19:12,46.25
03-16-08:19:33,47
03-16-08:19:52,47.5
03-16-08:20:13,47.5
03-16-08:20:33,47.5
03-16-08:20:52,47.25
03-16-08:21:13,47.25
03-16-08:21:33,47.25
03-16-08:21:53,94.5
03-16-08:22:13,124.5
03-16-08:22:33,146.5
03-16-08:22:53,163.5
03-16-08:23:13,176.75
03-16-08:23:33,186.25
03-16-08:23:53,193.75
03-16-08:24:13,198.75
03-16-08:24:33,202.25
03-16-08:24:53,205
03-16-08:25:13,207.25
03-16-08:25:33,201.5
03-16-08:25:53,196.75
03-16-08:26:13,151.5
03-16-08:26:33,117.75
03-16-08:26:53,92.25
03-16-08:27:13,73.5
03-16-08:27:33,59.25
03-16-08:27:53,48.75
03-16-08:28:13,40.5
03-16-08:28:33,34.5
03-16-08:28:53,28.5
03-16-08:29:13,25.5
03-16-08:29:33,23.25
03-16-08:29:53,21.75
03-16-08:30:13,20.25
03-16-08:30:33,19.5
03-16-08:30:53,18.75
03-16-08:31:13,18
03-16-08:31:33,18
03-16-08:31:53,18
03-16-08:32:13,18
03-16-08:32:33,18
03-16-08:32:53,18
03-16-08:33:13,18
03-16-08:33:33,18.25
03-16-08:33:53,27
03-16-08:34:13,33.75
03-16-08:34:33,106.75
03-16-08:34:53,150.75
03-16-08:35:14,182.5
03-16-08:35:33,206.5
03-16-08:35:53,224.25
03-16-08:36:13,238
03-16-08:36:33,248
03-16-08:36:53,256.5
03-16-08:37:13,261.25
03-16-08:37:34,265.75
03-16-08:37:53,268
03-16-08:38:13,270.25
03-16-08:38:34,271.75
03-16-08:38:54,230.75
03-16-08:39:14,200.5
03-16-08:39:34,177.75
03-16-08:39:54,160.5
03-16-08:40:14,147.5
03-16-08:40:34,138
03-16-08:40:54,131
03-16-08:41:14,125.75
03-16-08:41:34,121
03-16-08:41:54,118.5
03-16-08:42:14,109.25
03-16-08:42:34,102.25
03-16-08:42:54,97.25
03-16-08:43:14,93.5
03-16-08:43:34,90.5
03-16-08:43:54,88
03-16-08:44:14,86.75
03-16-08:44:34,85.25
03-16-08:44:54,84.75
03-16-08:45:14,83.75
03-16-08:45:34,82.75
03-16-08:45:54,82
03-16-08:46:14,82.25
03-16-08:46:34,82.25
03-16-08:46:54,82.25
03-16-08:47:14,82
03-16-08:47:34,82.25
03-16-08:47:54,81.25
03-16-08:48:14,126
03-16-08:48:34,157.75
03-16-08:48:54,180.75
03-16-08:49:14,198.25
03-16-08:49:34,221.5
03-16-08:49:54,237.5
03-16-08:50:14,250
03-16-08:50:34,259
03-16-08:50:54,265
03-16-08:51:14,269.75
03-16-08:51:34,272
03-16-08:51:54,273.75
03-16-08:52:14,233.25
03-16-08:52:34,203.25
03-16-08:52:54,180.25
03-16-08:53:14,163.25
03-16-08:53:34,150.5
03-16-08:53:54,140.75
03-16-08:54:14,133
03-16-08:54:35,128
03-16-08:54:54,124
03-16-08:55:14,121
03-16-08:55:34,118.5
03-16-08:55:54,116.25
03-16-08:56:14,114.5
03-16-08:56:35,113.25
03-16-08:56:55,112.5
03-16-08:57:15,104.75
03-16-08:57:34,98.75
03-16-08:57:55,94.25
03-16-08:58:14,91.25
03-16-08:58:35,89
03-16-08:58:55,87.5
03-16-08:59:15,86
03-16-08:59:35,85.25
03-16-08:59:55,84.5
03-16-09:00:15,83.75
03-16-09:00:35,83
03-16-09:00:55,83
03-16-09:01:15,83
03-16-09:01:35,82.75
03-16-09:01:55,82.25
03-16-09:02:15,82.25
03-16-09:02:35,82.25
03-16-09:02:55,82.25
03-16-09:03:15,82
03-16-09:03:35,82
03-16-09:03:55,129.5
03-16-09:04:15,143.5
03-16-09:04:35,153.5
03-16-09:04:55,161.75
03-16-09:05:15,168
03-16-09:05:35,182.25
03-16-09:05:55,192.5
03-16-09:06:15,199.75
03-16-09:06:35,204.5
03-16-09:06:55,207.75
03-16-09:07:15,209.75
03-16-09:07:35,210.75
03-16-09:07:55,211.25
03-16-09:08:15,170.5
03-16-09:08:35,139.75
03-16-09:08:55,116.5
03-16-09:09:15,99.25
03-16-09:09:35,86.25
03-16-09:09:55,76.5
03-16-09:10:15,69
03-16-09:10:35,63.75
03-16-09:10:56,59.25
03-16-09:11:15,56.25
03-16-09:11:35,53.75
03-16-09:11:55,51.5
03-16-09:12:15,50
03-16-09:12:35,49.25
03-16-09:12:55,48.5
03-16-09:13:15,40.5
03-16-09:13:35,34.5
03-16-09:13:55,30
03-16-09:14:15,27
03-16-09:14:36,24.75
03-16-09:14:56,22.5
03-16-09:15:16,21
03-16-09:15:36,20.25
03-16-09:15:56,19.5
03-16-09:16:16,18.75
03-16-09:16:36,18
03-16-09:16:56,18
03-16-09:17:16,18
03-16-09:17:36,18
03-16-09:17:56,18
03-16-09:18:16,18
03-16-09:18:36,18
03-16-09:18:56,18
03-16-09:19:16,18
03-16-09:19:36,61.25
03-16-09:19:56,91.75
03-16-09:20:16,114.5
03-16-09:20:36,132.75
03-16-09:20:56,155.75
03-16-09:21:16,172.5
03-16-09:21:36,185.25
03-16-09:21:56,194.5
03-16-09:22:16,199
03-16-09:22:36,204.25
03-16-09:22:56,208
03-16-09:23:16,210.5
03-16-09:23:36,211.5
03-16-09:23:56,212
03-16-09:24:16,212.75
03-16-09:24:36,171
03-16-09:24:56,140.25
03-16-09:25:16,117
03-16-09:25:36,99.75
03-16-09:25:56,86.25
03-16-09:26:16,76.5
03-16-09:26:36,68.75
03-16-09:26:56,62.75
03-16-09:27:16,58.25
03-16-09:27:36,55.25
03-16-09:27:56,53
03-16-09:28:16,51.5
03-16-09:28:36,50
03-16-09:28:56,49.25
03-16-09:29:16,41.25
03-16-09:29:36,35.25
03-16-09:29:56,30.75
03-16-09:30:17,27
03-16-09:30:36,24.75
03-16-09:30:56,22.5
03-16-09:31:16,21
03-16-09:31:37,20.25
03-16-09:31:56,19.75
03-16-09:32:16,18.75
03-16-09:32:36,18
03-16-09:32:56,18
03-16-09:33:17,18
03-16-09:33:37,18
03-16-09:33:57,18
03-16-09:34:17,18
03-16-09:34:37,18
03-16-09:34:57,18
03-16-09:35:17,18
03-16-09:35:37,18
03-16-09:35:57,18
03-16-09:36:17,22.25
03-16-09:36:37,63.75
03-16-09:36:57,102.5
03-16-09:37:17,132.25
03-16-09:37:37,155
03-16-09:37:57,172.25
03-16-09:38:17,184.5
03-16-09:38:37,193
03-16-09:38:57,199.5
03-16-09:39:17,203.5
03-16-09:39:37,206.25
03-16-09:39:57,208.25
03-16-09:40:17,168
03-16-09:40:37,138.25
03-16-09:40:57,115.5
03-16-09:41:17,98.25
03-16-09:41:37,85.5
03-16-09:41:57,75.75
03-16-09:42:17,68.25
03-16-09:42:37,62.75
03-16-09:42:57,58.25
03-16-09:43:17,55.25
03-16-09:43:37,53
03-16-09:43:57,51.5
03-16-09:44:17,50
03-16-09:44:37,49.25
03-16-09:44:57,41.25
03-16-09:45:17,35.25
03-16-09:45:37,30.75
03-16-09:45:57,27
03-16-09:46:17,24.75
03-16-09:46:37,22.5
03-16-09:46:57,21
03-16-09:47:17,20.25
03-16-09:47:37,19.5
03-16-09:47:57,18.75
03-16-09:48:18,36.75
03-16-09:48:37,47.75
03-16-09:48:57,55.25
03-16-09:49:17,60
03-16-09:49:37,109
03-16-09:49:57,143.5
03-16-09:50:17,169.75
03-16-09:50:37,190
03-16-09:50:57,206
03-16-09:51:17,217.75
03-16-09:51:37,226
03-16-09:51:57,232.25
03-16-09:52:17,236.75
03-16-09:52:37,248.5
03-16-09:52:58,257.25
03-16-09:53:18,264
03-16-09:53:38,268.5
03-16-09:53:58,230
03-16-09:54:18,201
03-16-09:54:38,179.25
03-16-09:54:58,162.75
03-16-09:55:18,149.75
03-16-09:55:38,139.75
03-16-09:55:58,132
03-16-09:56:18,127
03-16-09:56:38,123.25
03-16-09:56:58,120.5
03-16-09:57:18,118
03-16-09:57:38,116.5
03-16-09:57:58,115
03-16-09:58:18,114.25
03-16-09:58:38,113.5
03-16-09:58:58,112.5
03-16-09:59:18,112
03-16-09:59:38,112
03-16-09:59:58,112
03-16-10:00:18,111.75
03-16-10:00:38,111
03-16-10:00:58,104
03-16-10:01:18,98.75
03-16-10:01:38,94.25
03-16-10:01:58,91.25
03-16-10:02:18,89.25
03-16-10:02:37,87.5
03-16-10:02:57,86
03-16-10:03:17,85.25
03-16-10:03:37,84.25
03-16-10:03:57,83.75
03-16-10:04:17,83
03-16-10:04:37,83
03-16-10:04:57,128.25
03-16-10:05:17,158.75
03-16-10:05:37,181
03-16-10:05:57,198.75
03-16-10:06:17,211.75
03-16-10:06:37,221.25
03-16-10:06:57,228.75
03-16-10:07:17,233.75
03-16-10:07:37,237.25
03-16-10:07:57,240.25
03-16-10:08:17,242.25
03-16-10:08:38,243.25
03-16-10:08:57,203.25
03-16-10:09:17,173
03-16-10:09:37,159.25
03-16-10:09:57,148.75
03-16-10:10:17,140.5
03-16-10:10:38,134
03-16-10:10:58,129.5
03-16-10:11:18,125.25
03-16-10:11:38,122.5
03-16-10:11:58,119.75
03-16-10:12:18,117.5
03-16-10:12:38,115.75
03-16-10:12:58,114.25
03-16-10:13:18,113.75
03-16-10:13:38,112.75
03-16-10:13:58,112
03-16-10:14:18,112
03-16-10:14:38,112
03-16-10:14:58,112
03-16-10:15:18,112
03-16-10:15:38,112
03-16-10:15:58,111.75
03-16-10:16:18,111.25
03-16-10:16:38,111.25
03-16-10:16:58,111.25
03-16-10:17:18,111.25
03-16-10:17:38,104
03-16-10:17:58,98.5
03-16-10:18:18,94.25
03-16-10:18:38,91
03-16-10:18:58,89
03-16-10:19:18,87.25
03-16-10:19:38,133.75
03-16-10:19:58,162.75
03-16-10:20:18,184.25
03-16-10:20:38,200.75
03-16-10:20:58,213.25
03-16-10:21:18,223
03-16-10:21:38,230.5
03-16-10:21:58,235.5
03-16-10:22:18,239.25
03-16-10:22:38,225.75
03-16-10:22:58,215
03-16-10:23:18,207.5
03-16-10:23:38,159.75
03-16-10:23:58,123.75
03-16-10:24:18,96.75
03-16-10:24:39,76.5
03-16-10:24:59,70.5
03-16-10:25:18,66
03-16-10:25:39,63
03-16-10:25:59,60.5
03-16-10:26:18,58
03-16-10:26:39,56.25
03-16-10:26:59,54.5
03-16-10:27:19,53
03-16-10:27:38,52
03-16-10:27:59,51.25
03-16-10:28:19,50.5
03-16-10:28:39,49.5
03-16-10:28:59,48.75
03-16-10:29:19,48
03-16-10:29:39,48
03-16-10:29:59,48
03-16-10:30:19,47.75
03-16-10:30:39,47
03-16-10:30:59,47
03-16-10:31:19,47
03-16-10:31:39,47
03-16-10:31:59,47
03-16-10:32:19,47
03-16-10:32:39,39.75
03-16-10:32:59,33.75
03-16-10:33:19,29.25
03-16-10:33:39,26.25
03-16-10:33:59,24
03-16-10:34:19,22.5
03-16-10:34:39,68.5
03-16-10:34:59,98
03-16-10:35:19,120.25
03-16-10:35:39,137
03-16-10:35:59,150.25
03-16-10:36:19,159.75
03-16-10:36:39,166.25
03-16-10:36:59,171.5
03-16-10:37:19,175
03-16-10:37:39,177.75
03-16-10:37:59,178.75
03-16-10:38:19,179.75
03-16-10:38:39,138.75
03-16-10:38:59,108
03-16-10:39:19,85.5
03-16-10:39:39,68.25
03-16-10:39:59,55.5
03-16-10:40:19,54.75
03-16-10:40:39,54
03-16-10:40:59,54
03-16-10:41:19,53.75
03-16-10:41:39,52.75
03-16-10:41:59,51.75
03-16-10:42:19,50.75
03-16-10:42:39,49.75
03-16-10:42:59,49
03-16-10:43:20,49
03-16-10:43:39,49
03-16-10:43:59,48.75
03-16-10:44:20,48
03-16-10:44:40,48
03-16-10:45:00,48
03-16-10:45:20,48
03-16-10:45:40,47.75
03-16-10:46:00,47.25
03-16-10:46:20,47
03-16-10:46:40,47
03-16-10:47:00,47
03-16-10:47:20,47
03-16-10:47:40,47
03-16-10:48:00,47
03-16-10:48:20,47
03-16-10:48:40,47
03-16-10:49:00,40
03-16-10:49:20,34.5
03-16-10:49:40,30
03-16-10:50:00,74.25
03-16-10:50:20,102.5
03-16-10:50:40,122.75
03-16-10:51:00,138.25
03-16-10:51:20,150.75
03-16-10:51:40,159.75
03-16-10:52:00,166.25
03-16-10:52:20,171.25
03-16-10:52:40,175
03-16-10:53:00,177.75
03-16-10:53:20,179
03-16-10:53:40,180.5
03-16-10:54:00,139.5
03-16-10:54:20,108.75
03-16-10:54:40,85.5
03-16-10:55:00,68.25
03-16-10:55:20,55.5
03-16-10:55:40,45.75
03-16-10:56:00,38.25
03-16-10:56:20,33
03-16-10:56:40,36.5
03-16-10:57:00,40.5
03-16-10:57:20,43.5
03-16-10:57:40,45.5
03-16-10:58:00,46.75
03-16-10:58:20,47.25
03-16-10:58:40,47.75
03-16-10:59:00,47.75
03-16-10:59:20,47.5
03-16-10:59:40,47.5
03-16-11:00:00,47.25
03-16-11:00:21,47.5
03-16-11:00:41,47.25
03-16-11:01:01,47.25
03-16-11:01:20,47.25
03-16-11:01:41,47
03-16-11:02:01,47
03-16-11:02:21,47
03-16-11:02:42,47
03-16-11:03:02,47
03-16-11:03:22,47
03-16-11:03:42,47
03-16-11:04:02,47
03-16-11:04:22,39.75
03-16-11:04:42,33.75
03-16-11:05:02,29.25
03-16-11:05:22,35.5
03-16-11:05:42,73.25
03-16-11:06:02,101
03-16-11:06:22,122.5
03-16-11:06:42,138.5
03-16-11:07:02,150.75
03-16-11:07:22,159.5
03-16-11:07:42,166
03-16-11:08:02,171.25
03-16-11:08:22,174.75
03-16-11:08:42,176.5
03-16-11:09:02,178.5
03-16-11:09:22,196.25
03-16-11:09:42,166.75
03-16-11:10:02,145
03-16-11:10:22,128.75
03-16-11:10:42,116
03-16-11:11:02,107.25
03-16-11:11:22,100.5
03-16-11:11:42,103.75
03-16-11:12:02,106.25
03-16-11:12:22,108.75
03-16-11:12:42,110
03-16-11:13:02,111
03-16-11:13:22,111.75
03-16-11:13:42,111.5
03-16-11:14:02,111.75
03-16-11:14:22,111.5
03-16-11:14:42,111.25
03-16-11:15:02,111.25
03-16-11:15:22,111.5
03-16-11:15:42,111.5
03-16-11:16:02,111.5
03-16-11:16:22,111
03-16-11:16:42,111.25
03-16-11:17:02,111.25
03-16-11:17:22,111.25
03-16-11:17:42,111
03-16-11:18:02,111
03-16-11:18:22,111.25
03-16-11:18:43,111.25
03-16-11:19:03,111.25
03-16-11:19:23,111.25
03-16-11:19:43,111.25
03-16-11:20:03,111
03-16-11:20:23,104
03-16-11:20:43,98.75
03-16-11:21:03,138
03-16-11:21:23,166
03-16-11:21:43,187.25
03-16-11:22:03,203
03-16-11:22:23,215.5
03-16-11:22:43,224.5
03-16-11:23:03,230.75
03-16-11:23:23,235.75
03-16-11:23:43,239
03-16-11:24:03,241.75
03-16-11:24:23,243.25
03-16-11:24:43,244.5
03-16-11:25:03,204
03-16-11:25:23,173.75
03-16-11:25:43,150.25
03-16-11:26:03,133.25
03-16-11:26:23,120.5
03-16-11:26:43,110.5
03-16-11:27:03,103
03-16-11:27:23,98
03-16-11:27:43,94.25
03-16-11:28:03,262.25
03-16-11:28:23,225.75
03-16-11:28:43,198.25
03-16-11:29:03,177.75
03-16-11:29:23,161.75
03-16-11:29:43,149.5
03-16-11:30:03,140
03-16-11:30:23,133.25
03-16-11:30:43,128.25
03-16-11:31:03,123.75
03-16-11:31:23,120.5
03-16-11:31:43,118
03-16-11:32:03,116.25
03-16-11:32:23,115
03-16-11:32:43,114.25
03-16-11:33:03,113.25
03-16-11:33:23,112.75
03-16-11:33:43,111.75
03-16-11:34:04,110.75
03-16-11:34:23,110.25
03-16-11:34:44,110
03-16-11:35:03,110.25
03-16-11:35:24,110.25
03-16-11:35:43,110.25
03-16-11:36:03,149.5
03-16-11:36:24,181.75
03-16-11:36:44,197.75
03-16-11:37:04,210.25
03-16-11:37:24,220.75
03-16-11:37:44,228.25
03-16-11:38:04,233.75
03-16-11:38:24,237.5
03-16-11:38:44,240.25
03-16-11:39:04,242
03-16-11:39:24,243.75
03-16-11:39:44,244.5
03-16-11:40:04,203.5
03-16-11:40:24,172.5
03-16-11:40:44,149.75
03-16-11:41:04,116.25
03-16-11:41:24,91.5
03-16-11:41:44,72.75
03-16-11:42:04,58.5
03-16-11:42:24,48
03-16-11:42:44,40.5
03-16-11:43:04,34.5
03-16-11:43:24,30
03-16-11:43:44,27
03-16-11:44:04,24.75
03-16-11:44:24,33.25
03-16-11:44:44,38.25
03-16-11:45:04,42
03-16-11:45:24,44.75
03-16-11:45:44,46
03-16-11:46:04,47.25
03-16-11:46:24,48
03-16-11:46:44,48.25
03-16-11:47:04,48.25
03-16-11:47:24,48.25
03-16-11:47:44,48
03-16-11:48:04,48
03-16-11:48:24,48
03-16-11:48:44,48
03-16-11:49:04,48
03-16-11:49:24,47.75
03-16-11:49:44,47
03-16-11:50:04,47
03-16-11:50:24,47
03-16-11:50:44,47
03-16-11:51:04,47
03-16-11:51:24,47
03-16-11:51:44,93.25
03-16-11:52:04,123.5
03-16-11:52:24,145.5
03-16-11:52:44,162.75
03-16-11:53:04,168.75
03-16-11:53:24,173.25
03-16-11:53:44,176.75
03-16-11:54:04,178.75
03-16-11:54:24,180.25
03-16-11:54:44,181.5
03-16-11:55:05,182
03-16-11:55:25,182.75
03-16-11:55:45,141
03-16-11:56:05,110.25
03-16-11:56:25,87
03-16-11:56:45,69.75
03-16-11:57:05,56.25
03-16-11:57:25,46.5
03-16-11:57:45,39
03-16-11:58:05,33.75
03-16-11:58:25,29.25
03-16-11:58:45,26.25
03-16-11:59:05,24
03-16-11:59:25,22.5
03-16-11:59:45,21
03-16-12:00:05,20.25
03-16-12:00:25,19.5
03-16-12:00:45,27.75
03-16-12:01:05,33.75
03-16-12:01:25,38.25
03-16-12:01:45,41.75
03-16-12:02:05,43.75
03-16-12:02:24,45
03-16-12:02:44,46.25
03-16-12:03:04,46.75
03-16-12:03:24,46.75
03-16-12:03:44,46.75
03-16-12:04:04,46.5
03-16-12:04:24,46.5
03-16-12:04:44,46.5
03-16-12:05:04,46.5
03-16-12:05:24,46.25
03-16-12:05:44,46.5
03-16-12:06:04,46.5
03-16-12:06:24,46.25
03-16-12:06:44,46.25
03-16-12:07:04,46.25
03-16-12:07:24,89
03-16-12:07:44,120
03-16-12:08:04,144
03-16-12:08:24,162.25
03-16-12:08:44,176
03-16-12:09:04,179
03-16-12:09:25,181
03-16-12:09:45,182.5
03-16-12:10:04,183
03-16-12:10:24,183.5
03-16-12:10:44,183.25
03-16-12:11:05,158
03-16-12:11:24,123
03-16-12:11:45,97
03-16-12:12:05,77.25
03-16-12:12:25,62.25
03-16-12:12:45,51
03-16-12:13:05,42.75
03-16-12:13:25,36
03-16-12:13:45,31.5
03-16-12:14:05,27.75
03-16-12:14:25,24.75
03-16-12:14:45,22.5
03-16-12:15:05,21
03-16-12:15:25,20.25
03-16-12:15:45,19.5
03-16-12:16:05,18.75
03-16-12:16:25,18
03-16-12:16:45,27
03-16-12:17:05,33.75
03-16-12:17:25,38
03-16-12:17:45,41.5
03-16-12:18:05,43.5
03-16-12:18:25,45
03-16-12:18:45,46.25
03-16-12:19:05,46.75
03-16-12:19:25,46.75
03-16-12:19:45,46.5
03-16-12:20:05,46.75
03-16-12:20:25,46.5
03-16-12:20:45,46.5
03-16-12:21:05,46.5
03-16-12:21:25,46.25
03-16-12:21:45,46.25
03-16-12:22:05,46.25
03-16-12:22:25,46.25
03-16-12:22:45,48
03-16-12:23:05,90.25
03-16-12:23:25,121
03-16-12:23:45,144.5
03-16-12:24:05,162.25
03-16-12:24:25,176
03-16-12:24:45,179.25
03-16-12:25:05,181.25
03-16-12:25:25,182.5
03-16-12:25:45,183.25
03-16-12:26:05,196.5
03-16-12:26:25,209.5
03-16-12:26:45,218.25
03-16-12:27:05,182.5
03-16-12:27:25,156.25
03-16-12:27:45,136
03-16-12:28:06,122.25
03-16-12:28:25,111.75
03-16-12:28:46,103.75
03-16-12:29:06,97.75
03-16-12:29:26,93
03-16-12:29:46,90.25
03-16-12:30:06,88.25
03-16-12:30:26,87
03-16-12:30:46,85.75
03-16-12:31:06,84.5
03-16-12:31:26,83.5
03-16-12:31:46,82.75
03-16-12:32:06,82.25
03-16-12:32:26,82.25
03-16-12:32:46,91.5
03-16-12:33:06,98
03-16-12:33:26,103.25
03-16-12:33:46,106.75
03-16-12:34:06,108.75
03-16-12:34:26,109.75
03-16-12:34:46,110.25
03-16-12:35:06,111.25
03-16-12:35:26,112
03-16-12:35:46,112.5
03-16-12:36:06,112.5
03-16-12:36:26,112.25
03-16-12:36:46,112.25
03-16-12:37:06,112
03-16-12:37:26,112.25
03-16-12:37:46,112.25
03-16-12:38:06,112.25
03-16-12:38:26,159
03-16-12:38:46,190.25
03-16-12:39:06,212.5
03-16-12:39:26,229.25
03-16-12:39:46,242.25
03-16-12:40:06,252
03-16-12:40:26,259.5
03-16-12:40:46,264.5
03-16-12:41:06,261.25
03-16-12:41:26,258.5
03-16-12:41:46,256.25
03-16-12:42:06,254.5
03-16-12:42:26,211.5
03-16-12:42:46,179
03-16-12:43:06,155
03-16-12:43:26,137.25
03-16-12:43:46,123.25
03-16-12:44:06,112.75
03-16-12:44:26,104.5
03-16-12:44:46,98.75
03-16-12:45:06,94.25
03-16-12:45:27,91.25
03-16-12:45:47,89
03-16-12:46:06,87.5
03-16-12:46:27,86
03-16-12:46:47,85.5
03-16-12:47:07,84.5
03-16-12:47:27,84
03-16-12:47:47,83.75
03-16-12:48:07,83
03-16-12:48:27,279.25
03-16-12:48:47,238.75
03-16-12:49:07,208
03-16-12:49:27,185.5
03-16-12:49:47,167.75
03-16-12:50:07,154.25
03-16-12:50:27,144.25
03-16-12:50:47,136.25
03-16-12:51:07,130.25
03-16-12:51:27,126
03-16-12:51:47,122.75
03-16-12:52:07,119.25
03-16-12:52:27,117.25
03-16-12:52:47,115.75
03-16-12:53:07,114
03-16-12:53:27,113.5
03-16-12:53:47,112.5
03-16-12:54:07,111.75
03-16-12:54:27,111
03-16-12:54:47,111
03-16-12:55:07,111
03-16-12:55:27,110.75
03-16-12:55:47,110.25
03-16-12:56:07,110.25
03-16-12:56:27,110.25
03-16-12:56:47,94
03-16-12:57:07,74.75
03-16-12:57:27,59.75
03-16-12:57:47,48.5
03-16-12:58:07,40.25
03-16-12:58:27,34.25
03-16-12:58:47,29.75
03-16-12:59:07,26
03-16-12:59:27,23.75
03-16-12:59:47,21.5
03-16-13:00:07,20
03-16-13:00:27,19.25
03-16-13:00:47,18.5
03-16-13:01:07,17.75
03-16-13:01:27,17
03-16-13:01:47,17
03-16-13:02:07,17
03-16-13:02:28,17
03-16-13:02:49,17
03-16-13:03:08,17
03-16-13:03:28,17
03-16-13:03:49,17
03-16-13:04:09,17
03-16-13:04:28,17
03-16-13:04:49,26
03-16-13:05:08,32.75
03-16-13:05:28,37.25
03-16-13:05:49,40.5
03-16-13:06:09,42.5
03-16-13:06:29,43.75
